id,name,tets,fibered,num_field_max_deg,fund_max_deg,fund_any_nonmonic,fund_torsion_infos,alex_poly,alex_deg,alex_nonmonic,th_taut,taut_tri,Z2_wonky,in_S3,trace_field_deg
949,s643,6,-1,8.0,6.0,1.0,"[(0,6,0,6),(0,8,0,6),(1,6,0,6),(1,8,0,6)]",2*a^4+2*a^3+5*a^2+2*a+2,4,1,3,gLLAQadedeffjmllsoj_aBBB,0,0,8.0
950,s644,6,-1,8.0,6.0,1.0,"[(1,2,0,6),(1,2,0,6),(1,8,0,6)]",2*a^4-2*a^3+5*a^2-2*a+2,4,1,3,gLLAQbdedfffdwxsmnk_Bbab,0,0,8.0
953,s648,6,-1,4.0,2.0,1.0,"[(1,3,0,2),(1,4,0,2)]",4*a^2-7*a+4,2,1,1,gLvQQbefdfefmexnaxk_Bbba,0,1,
954,s649,6,-1,4.0,2.0,1.0,"[(0,4,0,2),(1,3,0,2),(1,4,0,2)]",4*a^2+7*a+4,2,1,1,gLLMQcdcfefftwoeajk_aBBa,0,0,3.0
976,s673,6,-1,12.0,6.0,1.0,"[(1,12,0,6)]",3*a^4-3*a^3+4*a^2-3*a+3,4,1,3,gLLAQacdefffnkxxxqh_BaaB,0,0,12.0
977,s674,6,-1,12.0,6.0,1.0,"[(0,2,0,6),(0,4,0,6),(0,8,0,6),(1,8,0,6),(1,12,0,6)]",3*a^4+3*a^3+4*a^2+3*a+3,4,1,3,gLLPQcdcfeefhrrhawr_aBba,0,0,12.0
984,s681,6,-1,20.0,10.0,1.0,"[(0,2,0,10),(0,14,0,10),(1,20,0,10)]",2*a^6+a^4+2*a^3+a^2+2,6,1,5,gLLAQacdefefnkxaxkn_aBbB,0,0,20.0
988,s685,6,-1,20.0,6.0,1.0,"[(0,3,0,6),(0,3,0,6),(0,12,0,6),(1,20,0,6)]",2*a^4+3*a^3+4*a^2+3*a+2,4,1,3,gLLQPacdedffnkxarqj_BaaB,0,0,20.0
990,s687,6,-1,10.0,6.0,1.0,"[(0,6,0,6),(0,10,0,6),(1,3,0,6),(1,3,0,6),(1,10,0,6)]",3*a^4+3*a^3+a^2+3*a+3,4,1,3,gLLAQacdefefnbqxqkj_BbaB,0,0,10.0
991,s688,6,-1,10.0,6.0,1.0,"[(1,10,0,6)]",3*a^4-3*a^3+a^2-3*a+3,4,1,3,gLLAQacdefffjkqxqdm_BbBa,0,0,10.0
1010,s707,6,-1,10.0,2.0,1.0,"[(1,10,0,2)]",3*a^2+3,2,1,1,gLLAQbddeeffxnrmdnr_BaaB,0,0,10.0
1011,s708,6,-1,10.0,2.0,1.0,"[(1,10,0,2)]",3*a^2+3,2,1,1,gLLAQbcedeffhbtkibn_Bbab,0,0,10.0
1021,s718,6,-1,12.0,6.0,1.0,"[(1,12,0,6)]",3*a^4-2*a^3+2*a^2-2*a+3,4,1,3,gLLAQbcdeefftsohtow_aBBb,0,0,12.0
1024,s721,6,-1,9.0,2.0,1.0,"[(0,3,0,2),(1,9,0,2)]",3*a^2+3*a+3,2,1,1,gLLAQbddeeffxnrmdnn_BaaB,0,0,9.0
1025,s722,6,-1,9.0,2.0,1.0,"[(1,9,0,2)]",3*a^2-3*a+3,2,1,1,gLLAQbcedeffhbtkibr_Bbab,0,0,9.0
1028,s725,6,-1,8.0,2.0,1.0,"[(0,8,0,2),(1,8,0,2)]",4*a^2+9*a+4,2,1,1,gLLMQbcdeffftsbhisk_bBba,0,0,8.0
1029,s726,6,-1,8.0,2.0,1.0,"[(1,8,0,2)]",4*a^2-9*a+4,2,1,1,gLLMQbdeefffdwmapqs_BaaB,0,1,
1035,s732,6,-1,8.0,2.0,1.0,"[(0,4,0,2),(1,4,0,2),(1,8,0,2)]",2*a^2+11*a+2,2,1,1,gLLAQbcedffftsasqvn_aBba,0,0,8.0
1036,s733,6,-1,8.0,2.0,1.0,"[(0,3,0,2),(1,4,0,2),(1,8,0,2)]",2*a^2-11*a+2,2,1,1,gLLAQbcedffftsasqck_abBb,0,0,8.0
1052,s749,6,-1,10.0,6.0,1.0,"[(0,8,0,6),(0,10,0,6),(1,10,0,6),(1,10,0,6)]",3*a^4+3*a^3+5*a^2+3*a+3,4,1,3,gLLPQcdcfeefhrrhawn_BbaB,0,0,10.0
1053,s750,6,-1,10.0,6.0,1.0,"[(1,2,0,6),(1,2,0,6),(1,10,0,6)]",3*a^4-3*a^3+5*a^2-3*a+3,4,1,3,gLLAQacdefffjkxxxqh_aBba,0,0,10.0
1054,s751,6,-1,10.0,6.0,1.0,"[(1,10,0,6)]",3*a^4-a^3+a^2-a+3,4,1,3,gLLAQbcdeefftsohtoj_abbB,0,0,10.0
1066,s763,6,-1,5.0,6.0,1.0,"[(0,3,0,6),(1,5,0,6)]",2*a^4+a^3+3*a^2+a+2,4,1,3,gLvQQadfedefjaaanjk_BaaB,0,0,5.0
1067,s764,6,-1,6.0,6.0,1.0,"[(1,5,0,6),(1,6,0,6)]",2*a^4-a^3+3*a^2-a+2,4,1,3,gLLPQccdfeefqjsaaww_BaBb,0,0,5.0
1075,s772,6,-1,4.0,4.0,1.0,"[(0,2,1,4),(0,4,0,4),(1,2,0,0),(1,4,0,4),(1,4,0,4),(1,4,0,4)]",2*a^3+4*a^2+4*a+2,3,1,2,gLvQQadfedefjaaajjj_aBBb,0,0,4.0
1076,s773,6,-1,4.0,4.0,1.0,"[(1,2,0,0),(1,2,0,4),(1,4,0,4),(1,4,0,4),(2,2,0,4),(2,2,0,-1),(2,4,0,4),(2,4,0,4)]",2*a^3+2*a^2+2*a+2,3,1,2,gLLPQccdfeefqjsaasj_BbBa,1,0,4.0
1080,s779,6,-1,4.0,4.0,1.0,"[(1,2,0,0),(1,4,0,4),(1,4,0,4)]",2*a^3+2,3,1,2,gLLPQccdfeffqjsaajs_aBbB,0,0,4.0
1082,s783,6,-1,2.0,2.0,1.0,"[(1,1,0,2),(1,2,0,2)]",a^2+a+1,2,0,1,gLLPQceeffefhuplalx_Babb,0,0,2.0
1083,s784,6,-1,2.0,2.0,1.0,"[(1,1,0,2),(1,2,0,2)]",3*a^2+3*a+3,2,1,1,gLLPQceeffefqlpeahx_aBBb,0,0,2.0
1086,s788,6,-1,4.0,2.0,1.0,"[(1,4,0,2)]",3*a^2+6*a+3,2,1,1,gLLAQbcedeffxchkqcn_aBBa,0,0,4.0
1098,s801,6,-1,9.0,2.0,1.0,"[(1,9,0,2)]",4*a^2-5*a+4,2,1,1,gLLMQbcdeffftsfiirn_Bbba,0,0,9.0
1099,s802,6,-1,9.0,2.0,1.0,"[(0,6,0,2),(1,9,0,2)]",4*a^2+5*a+4,2,1,1,gLLMQbdeefffdweupig_aBba,0,0,9.0
1115,s818,6,-1,10.0,2.0,1.0,"[(0,2,1,2),(1,10,0,2)]",2*a^2+8*a+2,2,1,1,gLLAQbcedffftsqsqjs_aBba,0,0,10.0
1116,s819,6,-1,10.0,2.0,1.0,"[(1,10,0,2)]",2*a^2-8*a+2,2,1,1,gLLAQbcedffftsqsqof_BbBa,0,0,10.0
1120,s823,6,-1,12.0,6.0,1.0,"[(1,12,0,6)]",3*a^4-4*a^3+4*a^2-4*a+3,4,1,3,gLLAQccedefflnegdgj_baaB,0,0,12.0
1125,s828,6,-1,18.0,6.0,1.0,"[(0,8,0,6),(0,10,0,6),(1,18,0,6)]",2*a^4+4*a^3+5*a^2+4*a+2,4,1,3,gLLQPacdedffjkxanqw_BbBa,0,0,18.0
1133,s837,6,-1,8.0,2.0,1.0,"[(1,4,0,2),(1,8,0,2)]",3*a^2-9*a+3,2,1,1,gLLAQbddeeffhrrharn_BaaB,0,0,8.0
1134,s838,6,-1,8.0,2.0,1.0,"[(0,4,0,2),(1,4,0,2),(1,8,0,2)]",3*a^2+9*a+3,2,1,1,gLLAQbcedeffxchkqcr_aBBa,0,0,8.0
1156,s862,6,-1,9.0,6.0,1.0,"[(1,9,0,6)]",2*a^4-5*a^3+5*a^2-5*a+2,4,1,3,gLLAQccedefflnegdww_bBba,0,1,
1163,s870,6,-1,10.0,6.0,1.0,"[(1,10,0,6)]",3*a^4-5*a^3+5*a^2-5*a+3,4,1,3,gLLAQccedefflnegdgn_Baab,0,1,
1170,s878,6,-1,8.0,2.0,1.0,"[(0,3,0,2),(1,8,0,2)]",2*a^2+5*a+2,2,1,1,gLLAQbcedffftsqsqrw_abBa,0,0,8.0
1171,s879,6,-1,8.0,2.0,1.0,"[(1,8,0,2)]",2*a^2-5*a+2,2,1,1,gLLAQbcedffftsqsqgb_baBb,0,1,
1186,s899,6,-1,6.0,2.0,1.0,"[(1,2,1,2),(1,3,0,2),(1,6,0,2)]",4*a^2+a+4,2,1,1,gLLMQbcdeffftsjpinf_Baab,0,0,3.0
1187,s900,6,-1,6.0,2.0,1.0,"[(0,3,0,2),(1,2,1,2),(1,3,0,2),(1,6,0,2)]",4*a^2-a+4,2,1,1,gLLAQcddefffqrjpunr_BaBb,0,0,3.0
1218,s938,6,-1,4.0,2.0,1.0,"[(1,4,0,2)]",3,0,1,1,gLLAQbdeefffendmetn_aBBa,0,0,4.0
1219,s939,6,-1,4.0,2.0,1.0,"[(1,4,0,2)]",3,0,1,1,gLLAQcdeefffqkhdpun_aBBa,0,0,4.0
1269,v0004,7,-1,10.0,2.0,1.0,"[(1,10,0,2)]",2*a^2-11*a+2,2,1,1,hLAMzkbccdefggmejdqqqj_BaBB,0,0,10.0
1270,v0005,7,-1,10.0,2.0,1.0,"[(0,2,0,2),(0,4,0,2),(1,10,0,2)]",2*a^2+11*a+2,2,1,1,hLLAMkbcedfgggtsajhxum_BacB,0,0,10.0
1271,v0006,7,-1,11.0,2.0,1.0,"[(0,6,0,2),(1,11,0,2)]",6*a^2+a+6,2,1,1,hLAwAkcbbdffgghhkhwrhr_Baab,0,0,11.0
1272,v0007,7,-1,11.0,2.0,1.0,"[(1,11,0,2)]",6*a^2-a+6,2,1,1,hLAMzkbccdefgghhnxxxxj_BaBb,0,0,11.0
1274,v0009,7,-1,11.0,2.0,1.0,"[(0,8,0,2),(1,11,0,2)]",6*a^2+5*a+6,2,1,1,hLAwMkbcbdffggxxjxrwhw_BbaB,0,0,11.0
1275,v0010,7,-1,11.0,2.0,1.0,"[(1,11,0,2)]",6*a^2-5*a+6,2,1,1,hLAMzkbccdefgghhnxhhhs_BaBb,0,0,11.0
1277,v0012,7,-1,11.0,2.0,1.0,"[(0,9,0,2),(1,11,0,2)]",6*a^2+7*a+6,2,1,1,hLAwMkbcbdffggxxjxrnhs_BbBa,0,0,11.0
1278,v0013,7,-1,11.0,2.0,1.0,"[(1,11,0,2)]",6*a^2-7*a+6,2,1,1,hLAMzkbccdefggmejlxxxj_aBbB,0,0,11.0
1279,v0014,7,-1,12.0,2.0,1.0,"[(1,12,0,2)]",3*a^2-13*a+3,2,1,1,hLLAMkbeedffgghqtkawnk_bBDc,0,0,12.0
1280,v0015,7,-1,12.0,2.0,1.0,"[(0,9,0,2),(1,12,0,2)]",3*a^2+13*a+3,2,1,1,hLLMAkbddeefgghwrhhrhs_aBbC,0,0,12.0
1281,v0016,7,-1,10.0,2.0,1.0,"[(1,10,0,2)]",5*a^2-11*a+5,2,1,1,hLAMzkbccdefggmejdhhhn_aBBb,0,1,
1282,v0017,7,-1,10.0,2.0,1.0,"[(0,3,0,2),(0,6,0,2),(1,10,0,2)]",5*a^2+11*a+5,2,1,1,hLAwAkbcbdffgghhjhroan_BbBa,0,0,10.0
1283,v0018,7,-1,14.0,2.0,1.0,"[(1,14,0,2)]",3*a^2-14*a+3,2,1,1,hLLAMkbeedffgghqtkawnj_bBdC,0,0,14.0
1284,v0019,7,-1,14.0,2.0,1.0,"[(0,2,0,2),(0,2,0,2),(0,4,0,2),(1,14,0,2)]",3*a^2+14*a+3,2,1,1,hLLAMkbeedffgghqpkarnj_aBba,0,0,14.0
1285,v0020,7,-1,12.0,2.0,1.0,"[(0,3,0,2),(0,6,0,2),(1,12,0,2)]",4*a^2+13*a+4,2,1,1,hLALPkbcbefgggxxjnianw_BbaB,0,0,12.0
1286,v0021,7,-1,12.0,2.0,1.0,"[(1,12,0,2)]",4*a^2-13*a+4,2,1,1,hLALPkbcbefgggxxjneanr_bacb,0,0,12.0
1289,v0024,7,-1,11.0,2.0,1.0,"[(0,11,0,2),(1,11,0,2)]",6*a^2+11*a+6,2,1,1,hLAwAkcbbdffgghhkhwshn_Bbba,0,0,11.0
1290,v0025,7,-1,11.0,2.0,1.0,"[(1,11,0,2)]",6*a^2-11*a+6,2,1,1,hLAMzkbccdefggmejlhhhj_aBbB,0,1,
1291,v0026,7,-1,14.0,2.0,1.0,"[(0,11,0,2),(1,14,0,2)]",4*a^2+15*a+4,2,1,1,hLALPkbcbefggghxjnianw_Bbab,0,0,14.0
1292,v0027,7,-1,14.0,2.0,1.0,"[(1,14,0,2)]",4*a^2-15*a+4,2,1,1,hLALPkbcbefggghxjneanr_Bacb,0,0,14.0
1295,v0030,7,-1,14.0,2.0,1.0,"[(0,2,0,2),(0,4,0,2),(1,14,0,2)]",5*a^2+14*a+5,2,1,1,hLALPkbcbefgggxxjnxibk_baaB,0,0,14.0
1296,v0031,7,-1,14.0,2.0,1.0,"[(1,14,0,2)]",5*a^2-14*a+5,2,1,1,hLALPkbcbefgggxxjnxegk_Baab,0,0,14.0
1299,v0034,7,-1,18.0,2.0,1.0,"[(0,4,0,2),(1,18,0,2)]",9*a^2+2*a+9,2,1,1,hLAwAkcbbdffgghhrhwrhr_BaaB,0,0,18.0
1300,v0035,7,-1,18.0,2.0,1.0,"[(1,18,0,2)]",9*a^2-2*a+9,2,1,1,hLAMzkbccdefgghhnxxxxn_BabB,0,0,18.0
1301,v0036,7,-1,18.0,2.0,1.0,"[(0,5,0,2),(0,5,0,2),(1,18,0,2)]",9*a^2+4*a+9,2,1,1,hLAwMkbcbdffgghhjqjsqs_BaaB,0,0,18.0
1302,v0037,7,-1,18.0,2.0,1.0,"[(1,18,0,2)]",9*a^2-4*a+9,2,1,1,hLAMzkbccdefgghhnxxqqn_BabB,0,0,18.0
1303,v0038,7,-1,17.0,2.0,1.0,"[(0,11,0,2),(1,17,0,2)]",9*a^2+5*a+9,2,1,1,hLAwMkbcbdffggxxjqwrhr_aBBb,0,0,17.0
1304,v0039,7,-1,17.0,2.0,1.0,"[(1,17,0,2)]",9*a^2-5*a+9,2,1,1,hLAMzkbccdefgghhnxhqqw_BaBb,0,0,17.0
1309,v0044,7,-1,17.0,2.0,1.0,"[(0,10,0,2),(1,17,0,2)]",9*a^2+7*a+9,2,1,1,hLAwMkbcbdffggxxnxrwhw_Bbab,0,0,17.0
1310,v0045,7,-1,17.0,2.0,1.0,"[(1,17,0,2)]",9*a^2-7*a+9,2,1,1,hLAMzkbccdefgghhnxhhhw_BabB,0,0,17.0
1311,v0046,7,-1,16.0,2.0,1.0,"[(0,3,0,2),(0,9,0,2),(1,16,0,2)]",5*a^2+17*a+5,2,1,1,hLALPkbcbefgggxxnnianw_bBaB,0,0,16.0
1312,v0047,7,-1,16.0,2.0,1.0,"[(1,16,0,2)]",5*a^2-17*a+5,2,1,1,hLLAAkbcdeefgghgrxxgqj_BbbC,0,0,16.0
1316,v0051,7,-1,19.0,2.0,1.0,"[(0,11,0,2),(1,19,0,2)]",10*a^2+3*a+10,2,1,1,hLAwAkcbbdffgghqnhwrhr_BaaB,0,0,19.0
1317,v0052,7,-1,19.0,2.0,1.0,"[(1,19,0,2)]",10*a^2-3*a+10,2,1,1,hLAMzkbccdefgghhnxxxhs_BabB,0,0,19.0
1319,v0054,7,-1,18.0,2.0,1.0,"[(0,3,0,2),(0,3,0,2),(0,6,0,2),(1,18,0,2)]",5*a^2+18*a+5,2,1,1,hLALPkbcbefggghxwnianw_Bbab,0,0,18.0
1320,v0055,7,-1,18.0,2.0,1.0,"[(1,18,0,2)]",5*a^2-18*a+5,2,1,1,hLALPkbcbefggghxwneanr_Bacb,0,0,18.0
1322,v0057,7,-1,17.0,2.0,1.0,"[(0,14,0,2),(1,17,0,2)]",9*a^2+11*a+9,2,1,1,hLAwMkbcbdffggxxnxrnhs_aBBb,0,0,17.0
1323,v0058,7,-1,17.0,2.0,1.0,"[(1,17,0,2)]",9*a^2-11*a+9,2,1,1,hLAMzkbccdefggmejlxxxn_aBBb,0,0,17.0
1325,v0060,7,-1,19.0,2.0,1.0,"[(0,3,1,2),(0,9,0,2),(1,19,0,2)]",10*a^2+7*a+10,2,1,1,hLAwMkbcbdffgghxjxrwhw_BbaB,0,0,19.0
1326,v0061,7,-1,19.0,2.0,1.0,"[(1,19,0,2)]",10*a^2-7*a+10,2,1,1,hLAMzkbccdefgghhnxhhxj_BaBb,0,0,19.0
1327,v0062,7,-1,16.0,2.0,1.0,"[(1,16,0,2)]",7*a^2-16*a+7,2,1,1,hLAMzkbccdefggmejdhhhr_aBbB,0,0,16.0
1328,v0063,7,-1,16.0,2.0,1.0,"[(0,4,0,2),(0,4,0,2),(1,16,0,2)]",7*a^2+16*a+7,2,1,1,hLAwAkbcbdffgghhwhroan_BbBa,0,0,16.0
1330,v0065,7,-1,16.0,2.0,1.0,"[(1,16,0,2)]",7*a^2-17*a+7,2,1,1,hLAMzkbccdefggmejdhhqn_aBbB,0,0,16.0
1331,v0066,7,-1,16.0,2.0,1.0,"[(0,15,0,2),(1,16,0,2)]",7*a^2+17*a+7,2,1,1,hLAwAkbcbdffgghxjxokar_BaaB,0,0,16.0
1333,v0068,7,-1,17.0,2.0,1.0,"[(0,15,0,2),(1,17,0,2)]",9*a^2+13*a+9,2,1,1,hLAwMkbcbdffggxxjqwjhk_Bbab,0,0,17.0
1334,v0069,7,-1,17.0,2.0,1.0,"[(1,17,0,2)]",9*a^2-13*a+9,2,1,1,hLAMzkbccdefggmejlxqqn_aBbB,0,0,17.0
1335,v0070,7,-1,21.0,2.0,1.0,"[(0,10,0,2),(1,21,0,2)]",11*a^2+3*a+11,2,1,1,hLAwAkcbbdffgghqjhwrhr_Baab,0,0,21.0
1336,v0071,7,-1,21.0,2.0,1.0,"[(1,21,0,2)]",11*a^2-3*a+11,2,1,1,hLAMzkbccdefgghhnxxxhw_BaBb,0,0,21.0
1339,v0074,7,-1,22.0,2.0,1.0,"[(0,6,0,2),(0,6,0,2),(1,22,0,2)]",11*a^2+4*a+11,2,1,1,hLAwMkbcbdffggxhjqjsqs_BaaB,0,0,22.0
1340,v0075,7,-1,22.0,2.0,1.0,"[(1,22,0,2)]",11*a^2-4*a+11,2,1,1,hLAMzkbccdefgghhnxxqhk_BabB,0,0,22.0
1341,v0076,7,-1,18.0,2.0,1.0,"[(1,18,0,2)]",7*a^2-18*a+7,2,1,1,hLALPkbcbefggghxjnxegk_baab,0,0,18.0
1342,v0077,7,-1,18.0,2.0,1.0,"[(0,4,0,2),(0,8,0,2),(1,18,0,2)]",7*a^2+18*a+7,2,1,1,hLALPkbcbefggghxjnxibk_baab,0,0,18.0
1343,v0078,7,-1,18.0,2.0,1.0,"[(0,4,0,2),(0,8,0,2),(1,18,0,2)]",9*a^2+14*a+9,2,1,1,hLAwMkbcbdffgghhjqjkqw_aBba,0,0,18.0
1344,v0079,7,-1,18.0,2.0,1.0,"[(1,18,0,2)]",9*a^2-14*a+9,2,1,1,hLAMzkbccdefggmejlhqqw_aBBb,0,0,18.0
1345,v0080,7,-1,21.0,2.0,1.0,"[(0,14,0,2),(1,21,0,2)]",11*a^2+7*a+11,2,1,1,hLAwMkbcbdffgghxjqwrhr_aBBb,0,0,21.0
1346,v0081,7,-1,21.0,2.0,1.0,"[(1,21,0,2)]",11*a^2-7*a+11,2,1,1,hLAMzkbccdefgghhnxhqxr_BaBb,0,0,21.0
1349,v0084,7,-1,22.0,2.0,1.0,"[(0,4,0,2),(0,4,0,2),(1,22,0,2)]",11*a^2+8*a+11,2,1,1,hLAwMkbcbdffgghxwxrwhw_Bbab,0,0,22.0
1350,v0085,7,-1,22.0,2.0,1.0,"[(1,22,0,2)]",11*a^2-8*a+11,2,1,1,hLAMzkbccdefgghhnxhhxn_BabB,0,0,22.0
1353,v0088,7,-1,18.0,2.0,1.0,"[(0,5,0,2),(0,10,0,2),(1,18,0,2)]",7*a^2+19*a+7,2,1,1,hLALPkbcbefgggxxnnxibk_baaB,0,0,18.0
1354,v0089,7,-1,18.0,2.0,1.0,"[(1,18,0,2)]",7*a^2-19*a+7,2,1,1,hLALPkbcbefgggxxnnxegk_Baab,0,0,18.0
1355,v0090,7,-1,19.0,2.0,1.0,"[(0,5,1,2),(0,10,0,2),(1,19,0,2)]",10*a^2+13*a+10,2,1,1,hLAwMkbcbdffgghxjxrnhs_aBbB,0,0,19.0
1356,v0091,7,-1,19.0,2.0,1.0,"[(1,19,0,2)]",10*a^2-13*a+10,2,1,1,hLAMzkbccdefggmejlxxhs_aBbB,0,0,19.0
1357,v0092,7,-1,18.0,2.0,1.0,"[(0,8,0,2),(0,8,0,2),(1,18,0,2)]",9*a^2+16*a+9,2,1,1,hLAwAkcbbdffgghhrhwshn_BbBa,0,0,18.0
1358,v0093,7,-1,18.0,2.0,1.0,"[(1,18,0,2)]",9*a^2-16*a+9,2,1,1,hLAMzkbccdefggmejlhhhw_aBBb,0,0,18.0
1359,v0094,7,-1,23.0,2.0,1.0,"[(0,14,0,2),(1,23,0,2)]",12*a^2+5*a+12,2,1,1,hLAwMkbcbdffgghhwqjsqs_BaaB,0,0,23.0
1360,v0095,7,-1,23.0,2.0,1.0,"[(1,23,0,2)]",12*a^2-5*a+12,2,1,1,hLAMzkbccdefgghhnxxqqj_BabB,0,0,23.0
1363,v0098,7,-1,18.0,2.0,1.0,"[(1,18,0,2)]",8*a^2-19*a+8,2,1,1,hLAMzkbccdefggmejdhhqj_Bbba,0,0,18.0
1364,v0099,7,-1,18.0,2.0,1.0,"[(0,3,1,2),(0,12,0,2),(1,18,0,2)]",8*a^2+19*a+8,2,1,1,hLAwAkbcbdffgghxwxokar_Baab,0,0,18.0
1365,v0100,7,-1,23.0,2.0,1.0,"[(0,15,0,2),(1,23,0,2)]",12*a^2+7*a+12,2,1,1,hLAwMkbcbdffggxxnqwrhr_aBBb,0,0,23.0
1366,v0101,7,-1,23.0,2.0,1.0,"[(1,23,0,2)]",12*a^2-7*a+12,2,1,1,hLAMzkbccdefgghhnxhqqs_BaBb,0,0,23.0
1375,v0110,7,-1,22.0,2.0,1.0,"[(0,2,1,2),(0,3,0,2),(0,3,0,2),(0,6,0,2),(1,22,0,2)]",11*a^2+14*a+11,2,1,1,hLAwMkbcbdffgghxwxrnhs_aBBb,0,0,22.0
1376,v0111,7,-1,22.0,2.0,1.0,"[(1,22,0,2)]",11*a^2-14*a+11,2,1,1,hLAMzkbccdefggmejlxxhw_aBBb,0,0,22.0
1377,v0112,7,-1,19.0,2.0,1.0,"[(0,18,0,2),(1,19,0,2)]",10*a^2+17*a+10,2,1,1,hLAwAkcbbdffgghqnhwshn_BbBa,0,0,19.0
1378,v0113,7,-1,19.0,2.0,1.0,"[(1,19,0,2)]",10*a^2-17*a+10,2,1,1,hLAMzkbccdefggmejlhhxj_aBBb,0,0,19.0
1381,v0116,7,-1,20.0,2.0,1.0,"[(1,20,0,2)]",8*a^2-21*a+8,2,1,1,hLALPkbcbefggghxwnxegk_baaB,0,0,20.0
1382,v0117,7,-1,20.0,2.0,1.0,"[(0,18,0,2),(1,20,0,2)]",8*a^2+21*a+8,2,1,1,hLALPkbcbefggghxwnxibk_baaB,0,0,20.0
1385,v0120,7,-1,25.0,2.0,1.0,"[(0,15,0,2),(1,25,0,2)]",13*a^2+5*a+13,2,1,1,hLAwMkbcbdffggxhnqjsqs_BaaB,0,0,25.0
1386,v0121,7,-1,25.0,2.0,1.0,"[(1,25,0,2)]",13*a^2-5*a+13,2,1,1,hLAMzkbccdefgghhnxxqhr_BabB,0,0,25.0
1387,v0122,7,-1,21.0,2.0,1.0,"[(0,18,0,2),(1,21,0,2)]",11*a^2+15*a+11,2,1,1,hLAwMkbcbdffgghxjqwjhk_Bbab,0,0,21.0
1388,v0123,7,-1,21.0,2.0,1.0,"[(1,21,0,2)]",11*a^2-15*a+11,2,1,1,hLAMzkbccdefggmejlxqhk_aBbB,0,0,21.0
1389,v0124,7,-1,26.0,2.0,1.0,"[(0,8,0,2),(0,8,0,2),(1,26,0,2)]",13*a^2+8*a+13,2,1,1,hLAwMkbcbdffgghxwqwrhr_aBbB,0,0,26.0
1390,v0125,7,-1,26.0,2.0,1.0,"[(1,26,0,2)]",13*a^2-8*a+13,2,1,1,hLAMzkbccdefgghhnxhqxk_BabB,0,0,26.0
1395,v0130,7,-1,22.0,2.0,1.0,"[(0,2,1,2),(0,2,1,2),(0,4,0,2),(0,8,0,2),(1,22,0,2)]",11*a^2+18*a+11,2,1,1,hLAwMkbcbdffggxhjqjkqw_aBba,0,0,22.0
1396,v0131,7,-1,22.0,2.0,1.0,"[(1,22,0,2)]",11*a^2-18*a+11,2,1,1,hLAMzkbccdefggmejlhqxr_aBBb,0,0,22.0
1399,v0134,7,-1,21.0,2.0,1.0,"[(0,20,0,2),(1,21,0,2)]",11*a^2+19*a+11,2,1,1,hLAwAkcbbdffgghqjhwshn_Bbba,0,0,21.0
1400,v0135,7,-1,21.0,2.0,1.0,"[(1,21,0,2)]",11*a^2-19*a+11,2,1,1,hLAMzkbccdefggmejlhhxn_aBbB,0,0,21.0
1403,v0138,7,-1,23.0,2.0,1.0,"[(0,20,0,2),(1,23,0,2)]",12*a^2+17*a+12,2,1,1,hLAwMkbcbdffggxxnqwjhk_Bbab,0,0,23.0
1404,v0139,7,-1,23.0,2.0,1.0,"[(1,23,0,2)]",12*a^2-17*a+12,2,1,1,hLAMzkbccdefggmejlxqqj_aBbB,0,0,23.0
1409,v0144,7,-1,23.0,2.0,1.0,"[(0,21,0,2),(1,23,0,2)]",12*a^2+19*a+12,2,1,1,hLAwMkbcbdffgghhwqjkqw_aBba,0,0,23.0
1410,v0145,7,-1,23.0,2.0,1.0,"[(1,23,0,2)]",12*a^2-19*a+12,2,1,1,hLAMzkbccdefggmejlhqqs_aBBb,0,0,23.0
1415,v0150,7,-1,26.0,2.0,1.0,"[(0,5,0,2),(0,5,0,2),(0,10,0,2),(1,26,0,2)]",13*a^2+18*a+13,2,1,1,hLAwMkbcbdffgghxwqwjhk_BbaB,0,0,26.0
1416,v0151,7,-1,26.0,2.0,1.0,"[(1,26,0,2)]",13*a^2-18*a+13,2,1,1,hLAMzkbccdefggmejlxqhr_aBBb,0,0,26.0
1421,v0156,7,-1,25.0,2.0,1.0,"[(0,23,0,2),(1,25,0,2)]",13*a^2+21*a+13,2,1,1,hLAwMkbcbdffggxhnqjkqw_aBba,0,0,25.0
1422,v0157,7,-1,25.0,2.0,1.0,"[(1,25,0,2)]",13*a^2-21*a+13,2,1,1,hLAMzkbccdefggmejlhqxk_aBBb,0,0,25.0
1502,v0237,7,-1,8.0,6.0,1.0,"[(0,3,0,6),(0,8,0,6),(1,6,0,6),(1,6,0,6)]",2*a^4+a^3+a^2+a+2,4,1,3,hLALAkbcbeefggxxjskxhs_Bbba,0,0,6.0
1666,v0401,7,-1,11.0,6.0,1.0,"[(0,3,0,6),(0,7,0,6),(1,11,0,6)]",2*a^4+2*a^3+a^2+2*a+2,4,1,3,hLALPkbcbegfgghhjsdtnw_Bbba,0,0,11.0
1836,v0571,7,-1,10.0,6.0,1.0,"[(0,6,0,6),(0,10,0,6),(1,6,0,6),(1,10,0,6)]",2*a^4+3*a^3+3*a^2+3*a+2,4,1,3,hLALAkbcbeefgghhjrjahk_Baab,0,0,6.0
